"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water",NA,2018-12-10,"09:40:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",51321059,"Validated",0.76,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,61,16.3,5.79,168,1.91,60.8,4.59,NA,NA,2.7,6.01,12.1,NA,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-03-26,"10:27:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",52698642,"Validated",0.72,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,65,17.1,7.75,180,1.93,66.8,4.99,NA,NA,4.5,7.89,12.1,NA,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-03-26,"10:27:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",52698637,"Validated",0.55,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,65,17.1,7.75,180,1.93,66.8,4.99,NA,NA,4.5,7.89,12.1,NA,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-06-19,"07:30:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",59951873,"Validated",0.77,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,45,13,3.47,118,2.15,46.4,3.73,NA,NA,2.14,4.38,6.95,16.4,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-06-19,"07:30:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",59951878,"Validated",0.87,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,45,13,3.47,118,2.15,46.4,3.73,NA,NA,2.14,4.38,6.95,16.4,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-09-09,"07:35:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",76254683,"Validated",0.68,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,56.7,15.8,3.79,152,1.2,52,4.56,NA,NA,1.26,5.72,10.2,21.1,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-09-09,"07:35:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",76254691,"Validated",0.73,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,56.7,15.8,3.79,152,1.2,52,4.56,NA,NA,1.26,5.72,10.2,21.1,NA
"GP-WM(NOSTORETID)","Columbia River","Columbia River",NA,"Columbia River","River/Stream","Cathlamet Channel-Columbia River",0,NA,2,2,4,"Columbia River",NA,NA,15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-10-31,"10:50:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",76320131,"Validated",0.77,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.05,"ug/l","Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,51.7,13.8,5.5,143,1.4,45.3,3.91,NA,NA,1,6.23,8.9,13.9,NA
"1119USBR_WQX","DES001","CRANE PRARIE  .5MILES ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Crane Prairie Reservoir-Deschutes River",4449,"OR_LK_1707030101_05_100050",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-16,"11:40:00","PST",832,"Copper",NA,"Total","7440-50-8",70774953,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,25.5,3,0.1,45,NA,NA,1.8,NA,8.5,1.1,3.1,0.05,20.8,2.57
"1119USBR_WQX","DES001","CRANE PRARIE  .5MILES ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Crane Prairie Reservoir-Deschutes River",4449,"OR_LK_1707030101_05_100050",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-17,"00:00:00","PST",832,"Copper",NA,"Total","7440-50-8",70774992,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,23.4,2.9,0.1,45,NA,NA,1.8,NA,8.5,1.1,3,0.05,21,2.56
"1119USBR_WQX","DES001","CRANE PRARIE  .5MILES ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Crane Prairie Reservoir-Deschutes River",4449,"OR_LK_1707030101_05_100050",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-06-23,"13:02:00","PST",832,"Copper",NA,"Total","7440-50-8",70778525,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70778525, 70778564  - due to multiple results at same date",26.6,2.8,0.5,62,NA,NA,1.8,NA,9.92,0.8,3.2,0.5,21.9,11.1
"1119USBR_WQX","DES001","CRANE PRARIE  .5MILES ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Crane Prairie Reservoir-Deschutes River",4449,"OR_LK_1707030101_05_100050",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-07-21,"09:41:00","PST",832,"Copper",NA,"Total","7440-50-8",70782710,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70782710, 70782669  - due to multiple results at same date",23.1,2.8,0.5,45,NA,NA,1.9,NA,9.42,0.6,3.2,0.5,23.4,2.75
"1119USBR_WQX","DES001","CRANE PRARIE  .5MILES ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Crane Prairie Reservoir-Deschutes River",4449,"OR_LK_1707030101_05_100050",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-02,"11:37:00","PST",832,"Copper",NA,"Total","7440-50-8",70786369,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70786369, 70786326  - due to multiple results at same date",25.5,2.8,0.5,44,NA,NA,1.8,NA,8.56,0.9,3.2,0.5,20.9,2.42
"1119USBR_WQX","DES001","CRANE PRARIE  .5MILES ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Crane Prairie Reservoir-Deschutes River",4449,"OR_LK_1707030101_05_100050",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-07-27,"13:07:00","PST",832,"Copper",NA,"Total","7440-50-8",70789260,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70789260, 70789297  - due to multiple results at same date",25.9,3.1,0.5,52,NA,NA,2,NA,8,1.4,3.5,0.5,NA,5.01
"1119USBR_WQX","DES002","WICKIUP  200M ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Wickiup Reservoir-Deschutes River",4338,"OR_LK_1707030102_05_100062",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-06-23,"09:37:00","MST",832,"Copper",NA,"Total","7440-50-8",70778648,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70778648, 70778607  - due to multiple results at same date",31.3,3.9,0.8,58,NA,NA,2,NA,8.6,1.4,4.7,0.5,18.3,2.67
"1119USBR_WQX","DES002","WICKIUP  200M ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Wickiup Reservoir-Deschutes River",4338,"OR_LK_1707030102_05_100062",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-07-28,"07:54:00","MST",832,"Copper",NA,"Total","7440-50-8",70782794,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70782794, 70782754  - due to multiple results at same date",31.7,4.1,0.8,60,NA,NA,2.3,NA,8.64,1.5,5,0.5,21.9,1.79
"1119USBR_WQX","DES002","WICKIUP  200M ABOVE DAM","Deschutes River","Deschutes River","Reservoir","Wickiup Reservoir-Deschutes River",4338,"OR_LK_1707030102_05_100062",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-02,"13:50:00","MST",832,"Copper",NA,"Total","7440-50-8",70786458,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70786458, 70786415  - due to multiple results at same date",32.7,4,0.8,60,NA,NA,2.1,NA,8.27,1.5,4.7,0.5,19.1,1.24
"1119USBR_WQX","DES003","HAYSTACK  200METERS ABOVE DAM",NA,NA,"Reservoir","Dry Canyon",2842,"OR_LK_1707030602_05_100119",2,6,5,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-17,"09:30:00","PST",832,"Copper",NA,"Total","7440-50-8",70775074,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70775074, 70775033  - due to multiple results at same date",57.6,8.3,1.6,111,NA,NA,3.8,NA,8.9,1.7,8.5,1.9,21.8,2.33
"1119USBR_WQX","DES003","HAYSTACK  200METERS ABOVE DAM",NA,NA,"Reservoir","Dry Canyon",2842,"OR_LK_1707030602_05_100119",2,6,5,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-06-24,"08:19:00","PST",832,"Copper",NA,"Total","7440-50-8",70782878,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70782878, 70782919  - due to multiple results at same date",71.5,10.2,2,135,NA,NA,4.8,NA,8.7,1.9,11.2,2.7,21.7,2.69
"1119USBR_WQX","DES003","HAYSTACK  200METERS ABOVE DAM",NA,NA,"Reservoir","Dry Canyon",2842,"OR_LK_1707030602_05_100119",2,6,5,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-07-28,"15:45:00","PST",832,"Copper",NA,"Total","7440-50-8",70782987,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70782987, 70783027  - due to multiple results at same date",52.9,7.7,1.6,105,NA,NA,3.9,NA,9.15,1.7,8.9,1.6,22.6,3.86
"1119USBR_WQX","DES003","HAYSTACK  200METERS ABOVE DAM",NA,NA,"Reservoir","Dry Canyon",2842,"OR_LK_1707030602_05_100119",2,6,5,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-02,"08:37:00","PST",832,"Copper",NA,"Total","7440-50-8",70786524,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70786524, 70786567  - due to multiple results at same date",49.3,6.1,1.3,88,NA,NA,3.1,NA,7.65,1.5,7.2,1.3,19.8,1.94
"1119USBR_WQX","DES003","HAYSTACK  200METERS ABOVE DAM",NA,NA,"Reservoir","Dry Canyon",2842,"OR_LK_1707030602_05_100119",2,6,5,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-07-27,"09:11:00","PST",832,"Copper",NA,"Total","7440-50-8",70789334,"Final",2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70789334, 70789377  - due to multiple results at same date",63.2,9,2,229,NA,NA,4.3,NA,8.85,1.8,10.1,2,22.9,4.58
"1119USBR_WQX","DES004","CLEAR LK 100M ABV WASCOD AM",NA,NA,"Reservoir","Clear Creek",3516,"OR_LK_1707030609_05_100125",2,9,5,"Deschutes","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-06-16,"11:14:00","PST",832,"Copper",NA,"Total","7440-50-8",70778732,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,10.8,1.8,0.9,18,NA,NA,0.8,NA,7.41,0.3,1.4,0.5,12.4,2.33
"1119USBR_WQX","DES005","Wickiup Boat Ramp","Deschutes River","Deschutes River","Reservoir","Wickiup Reservoir-Deschutes River",4338,"OR_LK_1707030102_05_100062",2,6,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-16,"09:08:00","PST",832,"Copper",NA,"Total","7440-50-8",70775143,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,31.4,4,0.8,60,NA,NA,2.1,NA,9.2,1.6,4.7,0.05,NA,2.38
"1119USBR_WQX","DES106","HAYSTACK DAM OUTLET 150` B OUTLET","Unnamed1",NA,"River/Stream","Dry Canyon",2845,"OR_WS_170703060204_05_102506",2,2,5,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-17,"10:58:00","PST",832,"Copper",NA,"Total","7440-50-8",70775177,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,43,5.9,1.3,85,NA,NA,2.9,NA,7.9,1.8,6.5,1.1,19.7,2.62
"1119USBR_WQX","DES118","DESCHUTES RIVER 100M BELOW CRANE PRARIE DAM","Deschutes River","Deschutes River","River/Stream","Wickiup Reservoir-Deschutes River",4462,"OR_WS_170703010207_05_102281",2,2,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-16,"13:25:00","PST",832,"Copper",NA,"Total","7440-50-8",70775217,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,25.6,3,0.6,47,NA,NA,1.8,NA,8.3,1.2,3.1,0.05,20.9,2.91
"1119USBR_WQX","DES119","DESCHUTES RIVER 100M BELOW WICKIUP DAM","Deschutes River","Deschutes River","River/Stream","Pringle Falls-Deschutes River",4319,"OR_WS_170703010301_05_102282",2,2,5,"Deschutes","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-07-16,"00:00:00","MST",832,"Copper",NA,"Total","7440-50-8",70775256,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,33,4.2,0.9,61,NA,NA,2.1,NA,7.8,1.5,4.7,0.05,14,1.48
"1119USBR_WQX","DES120","WASCO DAM RELEASE AT GAGE BELOW CLEAR LK",NA,NA,"River/Stream","Clear Creek",3599,"OR_WS_170703060901_05_102522",2,2,5,"Deschutes","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-06-16,"12:14:00","MST",832,"Copper",NA,"Total","7440-50-8",70778773,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,11.7,2,1,21,NA,NA,0.8,NA,7.73,0.3,1.5,0.5,11.7,2.31
"CITY_THEDALLES(NOSTORETID)","Dalles_Ambient","US197 South end of The Dalles Bridge - Columbia River","Columbia River",NA,"River/Stream","Murdock-Columbia River",78,"OR_LK_1707010504_88_100137",2,2,88,NA,"COLD DESERTS","10",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-02-27,"10:13:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",56526151,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3111 B ~ Metals in Water by FLAA- Direct Air-Acetylene Flame",NA,NA,NA,NA,NA,"Method Detection Level",0.001,"mg/l","Minimum Reporting Level","mg/l",0.002,NA,NA,NA,0,"<","mg/l","ug/l","Actual",NA,78,22.8,4.01,NA,1.4,80,6.7,NA,NA,1.4,7.89,15.9,3.6,NA
"CITY_THEDALLES(NOSTORETID)","Dalles_Ambient","US197 South end of The Dalles Bridge - Columbia River","Columbia River",NA,"River/Stream","Murdock-Columbia River",78,"OR_LK_1707010504_88_100137",2,2,88,NA,"COLD DESERTS","10",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-02-27,"10:13:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",56526152,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3111 B ~ Metals in Water by FLAA- Direct Air-Acetylene Flame",NA,NA,NA,NA,NA,"Method Detection Level",0.001,"mg/l","Minimum Reporting Level","mg/l",0.001,NA,NA,NA,0,"<","mg/l","ug/l","Actual",NA,78,22.8,4.01,NA,1.4,80,6.7,NA,NA,1.4,7.89,15.9,3.6,NA
"CITY_THEDALLES(NOSTORETID)","Dalles_Ambient","US197 South end of The Dalles Bridge - Columbia River","Columbia River",NA,"River/Stream","Murdock-Columbia River",78,"OR_LK_1707010504_88_100137",2,2,88,NA,"COLD DESERTS","10",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-03-07,"08:55:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",56526166,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3111 B ~ Metals in Water by FLAA- Direct Air-Acetylene Flame",NA,NA,NA,NA,NA,"Method Detection Level",0.001,"mg/l","Minimum Reporting Level","mg/l",0.002,NA,NA,NA,0,"<","mg/l","ug/l","Actual",NA,76.4,23.2,4.28,NA,1.2,82,6.76,NA,NA,1.6,7.9,16.3,5.3,NA
"CITY_THEDALLES(NOSTORETID)","Dalles_Ambient","US197 South end of The Dalles Bridge - Columbia River","Columbia River",NA,"River/Stream","Murdock-Columbia River",78,"OR_LK_1707010504_88_100137",2,2,88,NA,"COLD DESERTS","10",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-03-07,"08:55:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",56526167,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3111 B ~ Metals in Water by FLAA- Direct Air-Acetylene Flame",NA,NA,NA,NA,NA,"Method Detection Level",0.001,"mg/l","Minimum Reporting Level","mg/l",0.001,NA,NA,NA,0,"<","mg/l","ug/l","Actual",NA,76.4,23.2,4.28,NA,1.2,82,6.76,NA,NA,1.6,7.9,16.3,5.3,NA
"CITY_THEDALLES(NOSTORETID)","Dalles_Ambient","US197 South end of The Dalles Bridge - Columbia River","Columbia River",NA,"River/Stream","Murdock-Columbia River",78,"OR_LK_1707010504_88_100137",2,2,88,NA,"COLD DESERTS","10",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-03,"08:51:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",56526197,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3111 B ~ Metals in Water by FLAA- Direct Air-Acetylene Flame",NA,NA,NA,NA,NA,"Method Detection Level",0.001,"mg/l","Minimum Reporting Level","mg/l",0.001,NA,NA,NA,0,"<","mg/l","ug/l","Actual",NA,24,24,7.39,NA,2,98,7.68,NA,NA,2,12.5,20.3,11.2,NA
"CITY_THEDALLES(NOSTORETID)","Dalles_Ambient","US197 South end of The Dalles Bridge - Columbia River","Columbia River",NA,"River/Stream","Murdock-Columbia River",78,"OR_LK_1707010504_88_100137",2,2,88,NA,"COLD DESERTS","10",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-03,"08:51:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",56526196,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3111 B ~ Metals in Water by FLAA- Direct Air-Acetylene Flame",NA,NA,NA,NA,NA,"Method Detection Level",0.001,"mg/l","Minimum Reporting Level","mg/l",0.002,NA,NA,NA,0,"<","mg/l","ug/l","Actual",NA,24,24,7.39,NA,2,98,7.68,NA,NA,2,12.5,20.3,11.2,NA
